,date1,date2,away,home,away_team_score,home_team_score,game_number,game_id
7468,2018-02-27,2018-02-26,DETROIT_PISTONS,TORONTO_RAPTORS,94.0,123.0,7468,7468
7469,2018-02-27,2018-02-26,PHOENIX_SUNS,NEW_ORLEANS_PELICANS,116.0,125.0,7469,7469
7470,2018-02-27,2018-02-26,ORLANDO_MAGIC,OKLAHOMA_CITY_THUNDER,105.0,112.0,7470,7470
7471,2018-02-27,2018-02-26,INDIANA_PACERS,DALLAS_MAVERICKS,103.0,109.0,7471,7471
7472,2018-02-27,2018-02-26,HOUSTON_ROCKETS,UTAH_JAZZ,96.0,85.0,7472,7472
7473,2018-02-27,2018-02-26,MINNESOTA_TIMBERWOLVES,SACRAMENTO_KINGS,118.0,100.0,7473,7473
7474,2018-02-28,2018-02-27,CHICAGO_BULLS,CHARLOTTE_HORNETS,103.0,118.0,7474,7474
7475,2018-02-28,2018-02-27,BROOKLYN_NETS,CLEVELAND_CAVALIERS,123.0,129.0,7475,7475
7476,2018-02-28,2018-02-27,PHILADELPHIA_76ERS,MIAMI_HEAT,101.0,102.0,7476,7476
7477,2018-02-28,2018-02-27,WASHINGTON_WIZARDS,MILWAUKEE_BUCKS,107.0,104.0,7477,7477
7478,2018-02-28,2018-02-27,SACRAMENTO_KINGS,PORTLAND_TRAIL_BLAZERS,99.0,116.0,7478,7478
7479,2018-02-28,2018-02-27,LOS_ANGELES_CLIPPERS,DENVER_NUGGETS,122.0,120.0,7479,7479
7480,2018-03-01,2018-02-28,MILWAUKEE_BUCKS,DETROIT_PISTONS,87.0,110.0,7480,7480
7481,2018-03-01,2018-02-28,TORONTO_RAPTORS,ORLANDO_MAGIC,117.0,104.0,7481,7481
7482,2018-03-01,2018-02-28,INDIANA_PACERS,ATLANTA_HAWKS,102.0,107.0,7482,7482
7483,2018-03-01,2018-02-28,CHARLOTTE_HORNETS,BOSTON_CELTICS,106.0,134.0,7483,7483
7484,2018-03-01,2018-02-28,PHOENIX_SUNS,MEMPHIS_GRIZZLIES,110.0,102.0,7484,7484
7485,2018-03-01,2018-02-28,GOLDEN_STATE_WARRIORS,WASHINGTON_WIZARDS,109.0,101.0,7485,7485
7486,2018-03-01,2018-02-28,OKLAHOMA_CITY_THUNDER,DALLAS_MAVERICKS,111.0,110.0,7486,7486
7487,2018-03-01,2018-02-28,NEW_ORLEANS_PELICANS,SAN_ANTONIO_SPURS,121.0,116.0,7487,7487
7488,2018-03-01,2018-02-28,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,105.0,92.0,7488,7488
7489,2018-03-02,2018-03-01,LOS_ANGELES_LAKERS,MIAMI_HEAT,131.0,113.0,7489,7489
7490,2018-03-02,2018-03-01,PHILADELPHIA_76ERS,CLEVELAND_CAVALIERS,108.0,97.0,7490,7490
7491,2018-03-02,2018-03-01,BROOKLYN_NETS,SACRAMENTO_KINGS,111.0,116.0,7491,7491
7492,2018-03-02,2018-03-01,MINNESOTA_TIMBERWOLVES,PORTLAND_TRAIL_BLAZERS,99.0,108.0,7492,7492
7493,2018-03-03,2018-03-02,DETROIT_PISTONS,ORLANDO_MAGIC,106.0,115.0,7493,7493
7494,2018-03-03,2018-03-02,CHARLOTTE_HORNETS,PHILADELPHIA_76ERS,99.0,110.0,7494,7494
7495,2018-03-03,2018-03-02,GOLDEN_STATE_WARRIORS,ATLANTA_HAWKS,114.0,109.0,7495,7495
7496,2018-03-03,2018-03-02,DALLAS_MAVERICKS,CHICAGO_BULLS,100.0,108.0,7496,7496
7497,2018-03-03,2018-03-02,DENVER_NUGGETS,MEMPHIS_GRIZZLIES,108.0,102.0,7497,7497
7498,2018-03-03,2018-03-02,INDIANA_PACERS,MILWAUKEE_BUCKS,103.0,96.0,7498,7498
7499,2018-03-03,2018-03-02,TORONTO_RAPTORS,WASHINGTON_WIZARDS,102.0,95.0,7499,7499
7500,2018-03-03,2018-03-02,OKLAHOMA_CITY_THUNDER,PHOENIX_SUNS,124.0,116.0,7500,7500
7501,2018-03-03,2018-03-02,NEW_YORK_KNICKS,LOS_ANGELES_CLIPPERS,105.0,128.0,7501,7501
7502,2018-03-03,2018-03-02,MINNESOTA_TIMBERWOLVES,UTAH_JAZZ,108.0,116.0,7502,7502
7503,2018-03-04,2018-03-03,MEMPHIS_GRIZZLIES,ORLANDO_MAGIC,100.0,107.0,7503,7503
7504,2018-03-04,2018-03-03,DENVER_NUGGETS,CLEVELAND_CAVALIERS,126.0,117.0,7504,7504
7505,2018-03-04,2018-03-03,DETROIT_PISTONS,MIAMI_HEAT,96.0,105.0,7505,7505
7506,2018-03-04,2018-03-03,BOSTON_CELTICS,HOUSTON_ROCKETS,120.0,123.0,7506,7506
7507,2018-03-04,2018-03-03,LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS,116.0,112.0,7507,7507
7508,2018-03-04,2018-03-03,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,100.0,108.0,7508,7508
7509,2018-03-04,2018-03-03,UTAH_JAZZ,SACRAMENTO_KINGS,98.0,91.0,7509,7509
7510,2018-03-04,2018-03-03,PHOENIX_SUNS,ATLANTA_HAWKS,112.0,113.0,7510,7510
7511,2018-03-04,2018-03-03,CHARLOTTE_HORNETS,TORONTO_RAPTORS,98.0,103.0,7511,7511
7512,2018-03-04,2018-03-03,INDIANA_PACERS,WASHINGTON_WIZARDS,98.0,95.0,7512,7512
7513,2018-03-05,2018-03-04,NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS,126.0,109.0,7513,7513
7514,2018-03-05,2018-03-04,PHILADELPHIA_76ERS,MILWAUKEE_BUCKS,110.0,118.0,7514,7514
7515,2018-03-05,2018-03-04,BROOKLYN_NETS,LOS_ANGELES_CLIPPERS,120.0,123.0,7515,7515
7516,2018-03-05,2018-03-04,NEW_YORK_KNICKS,SACRAMENTO_KINGS,99.0,102.0,7516,7516
7517,2018-03-06,2018-03-05,DETROIT_PISTONS,CLEVELAND_CAVALIERS,90.0,112.0,7517,7517
7518,2018-03-06,2018-03-05,MILWAUKEE_BUCKS,INDIANA_PACERS,89.0,92.0,7518,7518
7519,2018-03-06,2018-03-05,PHOENIX_SUNS,MIAMI_HEAT,103.0,125.0,7519,7519
7520,2018-03-06,2018-03-05,BOSTON_CELTICS,CHICAGO_BULLS,105.0,89.0,7520,7520
7521,2018-03-06,2018-03-05,MEMPHIS_GRIZZLIES,SAN_ANTONIO_SPURS,98.0,100.0,7521,7521
7522,2018-03-06,2018-03-05,ORLANDO_MAGIC,UTAH_JAZZ,80.0,94.0,7522,7522
7523,2018-03-06,2018-03-05,PORTLAND_TRAIL_BLAZERS,LOS_ANGELES_LAKERS,108.0,103.0,7523,7523
7524,2018-03-07,2018-03-06,PHILADELPHIA_76ERS,CHARLOTTE_HORNETS,128.0,114.0,7524,7524
7525,2018-03-07,2018-03-06,ATLANTA_HAWKS,TORONTO_RAPTORS,90.0,106.0,7525,7525
7526,2018-03-07,2018-03-06,MIAMI_HEAT,WASHINGTON_WIZARDS,113.0,117.0,7526,7526
7527,2018-03-07,2018-03-06,HOUSTON_ROCKETS,OKLAHOMA_CITY_THUNDER,122.0,112.0,7527,7527
7528,2018-03-07,2018-03-06,DENVER_NUGGETS,DALLAS_MAVERICKS,107.0,118.0,7528,7528
7529,2018-03-07,2018-03-06,NEW_YORK_KNICKS,PORTLAND_TRAIL_BLAZERS,87.0,111.0,7529,7529
7530,2018-03-07,2018-03-06,BROOKLYN_NETS,GOLDEN_STATE_WARRIORS,101.0,114.0,7530,7530
7531,2018-03-07,2018-03-06,NEW_ORLEANS_PELICANS,LOS_ANGELES_CLIPPERS,121.0,116.0,7531,7531
7532,2018-03-08,2018-03-07,UTAH_JAZZ,INDIANA_PACERS,104.0,84.0,7532,7532
7533,2018-03-08,2018-03-07,MEMPHIS_GRIZZLIES,CHICAGO_BULLS,110.0,119.0,7533,7533
7534,2018-03-08,2018-03-07,TORONTO_RAPTORS,DETROIT_PISTONS,121.0,119.0,7534,7534
7535,2018-03-08,2018-03-07,HOUSTON_ROCKETS,MILWAUKEE_BUCKS,110.0,99.0,7535,7535
7536,2018-03-08,2018-03-07,NEW_ORLEANS_PELICANS,SACRAMENTO_KINGS,114.0,101.0,7536,7536
7537,2018-03-08,2018-03-07,CLEVELAND_CAVALIERS,DENVER_NUGGETS,113.0,108.0,7537,7537
7538,2018-03-08,2018-03-07,ORLANDO_MAGIC,LOS_ANGELES_LAKERS,107.0,108.0,7538,7538
7539,2018-03-09,2018-03-08,BROOKLYN_NETS,CHARLOTTE_HORNETS,125.0,111.0,7539,7539
7540,2018-03-09,2018-03-08,PHILADELPHIA_76ERS,MIAMI_HEAT,99.0,108.0,7540,7540
7541,2018-03-09,2018-03-08,BOSTON_CELTICS,MINNESOTA_TIMBERWOLVES,117.0,109.0,7541,7541
7542,2018-03-09,2018-03-08,PHOENIX_SUNS,OKLAHOMA_CITY_THUNDER,87.0,115.0,7542,7542
7543,2018-03-09,2018-03-08,SAN_ANTONIO_SPURS,GOLDEN_STATE_WARRIORS,107.0,110.0,7543,7543
7544,2018-03-10,2018-03-09,CHICAGO_BULLS,DETROIT_PISTONS,83.0,99.0,7544,7544
7545,2018-03-10,2018-03-09,ATLANTA_HAWKS,INDIANA_PACERS,87.0,112.0,7545,7545
7546,2018-03-10,2018-03-09,HOUSTON_ROCKETS,TORONTO_RAPTORS,105.0,108.0,7546,7546
7547,2018-03-10,2018-03-09,UTAH_JAZZ,MEMPHIS_GRIZZLIES,95.0,78.0,7547,7547
7548,2018-03-10,2018-03-09,NEW_YORK_KNICKS,MILWAUKEE_BUCKS,112.0,120.0,7548,7548
7549,2018-03-10,2018-03-09,WASHINGTON_WIZARDS,NEW_ORLEANS_PELICANS,116.0,97.0,7549,7549
7550,2018-03-10,2018-03-09,LOS_ANGELES_LAKERS,DENVER_NUGGETS,116.0,125.0,7550,7550
7551,2018-03-10,2018-03-09,GOLDEN_STATE_WARRIORS,PORTLAND_TRAIL_BLAZERS,108.0,125.0,7551,7551
7552,2018-03-10,2018-03-09,ORLANDO_MAGIC,SACRAMENTO_KINGS,88.0,94.0,7552,7552
7553,2018-03-10,2018-03-09,CLEVELAND_CAVALIERS,LOS_ANGELES_CLIPPERS,102.0,116.0,7553,7553
7554,2018-03-10,2018-03-09,PHOENIX_SUNS,CHARLOTTE_HORNETS,115.0,122.0,7554,7554
7555,2018-03-11,2018-03-10,WASHINGTON_WIZARDS,MIAMI_HEAT,102.0,129.0,7555,7555
7556,2018-03-11,2018-03-10,MEMPHIS_GRIZZLIES,DALLAS_MAVERICKS,80.0,114.0,7556,7556
7557,2018-03-11,2018-03-10,SAN_ANTONIO_SPURS,OKLAHOMA_CITY_THUNDER,94.0,104.0,7557,7557
7558,2018-03-11,2018-03-10,ORLANDO_MAGIC,LOS_ANGELES_CLIPPERS,105.0,113.0,7558,7558
7559,2018-03-11,2018-03-10,TORONTO_RAPTORS,NEW_YORK_KNICKS,132.0,106.0,7559,7559
7560,2018-03-11,2018-03-10,CHICAGO_BULLS,ATLANTA_HAWKS,129.0,122.0,7560,7560
7561,2018-03-11,2018-03-10,GOLDEN_STATE_WARRIORS,MINNESOTA_TIMBERWOLVES,103.0,109.0,7561,7561
7562,2018-03-11,2018-03-10,UTAH_JAZZ,NEW_ORLEANS_PELICANS,116.0,99.0,7562,7562
7563,2018-03-11,2018-03-10,SACRAMENTO_KINGS,DENVER_NUGGETS,104.0,130.0,7563,7563
7564,2018-03-11,2018-03-10,HOUSTON_ROCKETS,DALLAS_MAVERICKS,105.0,82.0,7564,7564
7565,2018-03-11,2018-03-10,INDIANA_PACERS,BOSTON_CELTICS,99.0,97.0,7565,7565
7566,2018-03-11,2018-03-10,PHILADELPHIA_76ERS,BROOKLYN_NETS,120.0,97.0,7566,7566
7567,2018-03-12,2018-03-11,CLEVELAND_CAVALIERS,LOS_ANGELES_LAKERS,113.0,127.0,7567,7567
7568,2018-03-13,2018-03-12,SAN_ANTONIO_SPURS,HOUSTON_ROCKETS,93.0,109.0,7568,7568
7569,2018-03-13,2018-03-12,MILWAUKEE_BUCKS,MEMPHIS_GRIZZLIES,121.0,103.0,7569,7569
7570,2018-03-13,2018-03-12,SACRAMENTO_KINGS,OKLAHOMA_CITY_THUNDER,101.0,106.0,7570,7570
7571,2018-03-13,2018-03-12,MIAMI_HEAT,PORTLAND_TRAIL_BLAZERS,99.0,115.0,7571,7571
7572,2018-03-13,2018-03-12,INDIANA_PACERS,PHILADELPHIA_76ERS,101.0,98.0,7572,7572
7573,2018-03-13,2018-03-12,MINNESOTA_TIMBERWOLVES,WASHINGTON_WIZARDS,116.0,111.0,7573,7573
7574,2018-03-13,2018-03-12,OKLAHOMA_CITY_THUNDER,ATLANTA_HAWKS,119.0,107.0,7574,7574
7575,2018-03-13,2018-03-12,TORONTO_RAPTORS,BROOKLYN_NETS,116.0,102.0,7575,7575
7576,2018-03-13,2018-03-12,DALLAS_MAVERICKS,NEW_YORK_KNICKS,110.0,97.0,7576,7576
7577,2018-03-14,2018-03-13,LOS_ANGELES_CLIPPERS,CHICAGO_BULLS,112.0,106.0,7577,7577
7578,2018-03-14,2018-03-13,CHARLOTTE_HORNETS,NEW_ORLEANS_PELICANS,115.0,119.0,7578,7578
7579,2018-03-14,2018-03-13,ORLANDO_MAGIC,SAN_ANTONIO_SPURS,72.0,108.0,7579,7579
7580,2018-03-14,2018-03-13,DETROIT_PISTONS,UTAH_JAZZ,79.0,110.0,7580,7580
7581,2018-03-14,2018-03-13,CLEVELAND_CAVALIERS,PHOENIX_SUNS,129.0,107.0,7581,7581
7582,2018-03-14,2018-03-13,DENVER_NUGGETS,LOS_ANGELES_LAKERS,103.0,112.0,7582,7582
7583,2018-03-14,2018-03-13,MILWAUKEE_BUCKS,ORLANDO_MAGIC,117.0,126.0,7583,7583
7584,2018-03-15,2018-03-14,WASHINGTON_WIZARDS,BOSTON_CELTICS,125.0,124.0,7584,7584
7585,2018-03-15,2018-03-14,MIAMI_HEAT,SACRAMENTO_KINGS,119.0,123.0,7585,7585
7586,2018-03-15,2018-03-14,LOS_ANGELES_LAKERS,GOLDEN_STATE_WARRIORS,106.0,117.0,7586,7586
7587,2018-03-15,2018-03-14,TORONTO_RAPTORS,INDIANA_PACERS,106.0,99.0,7587,7587
7588,2018-03-15,2018-03-14,CHARLOTTE_HORNETS,ATLANTA_HAWKS,129.0,117.0,7588,7588
7589,2018-03-15,2018-03-14,PHILADELPHIA_76ERS,NEW_YORK_KNICKS,118.0,110.0,7589,7589
7590,2018-03-16,2018-03-15,LOS_ANGELES_CLIPPERS,HOUSTON_ROCKETS,96.0,101.0,7590,7590
7591,2018-03-16,2018-03-15,CHICAGO_BULLS,MEMPHIS_GRIZZLIES,111.0,110.0,7591,7591
7592,2018-03-16,2018-03-15,NEW_ORLEANS_PELICANS,SAN_ANTONIO_SPURS,93.0,98.0,7592,7592
7593,2018-03-16,2018-03-15,DETROIT_PISTONS,DENVER_NUGGETS,113.0,120.0,7593,7593
7594,2018-03-16,2018-03-15,PHOENIX_SUNS,UTAH_JAZZ,88.0,116.0,7594,7594
7595,2018-03-16,2018-03-15,CLEVELAND_CAVALIERS,PORTLAND_TRAIL_BLAZERS,105.0,113.0,7595,7595
7596,2018-03-16,2018-03-15,BOSTON_CELTICS,ORLANDO_MAGIC,92.0,83.0,7596,7596
7597,2018-03-16,2018-03-15,BROOKLYN_NETS,PHILADELPHIA_76ERS,116.0,120.0,7597,7597
7598,2018-03-16,2018-03-15,DALLAS_MAVERICKS,TORONTO_RAPTORS,115.0,122.0,7598,7598
7599,2018-03-17,2018-03-16,LOS_ANGELES_CLIPPERS,OKLAHOMA_CITY_THUNDER,113.0,121.0,7599,7599
7600,2018-03-17,2018-03-16,SACRAMENTO_KINGS,GOLDEN_STATE_WARRIORS,98.0,93.0,7600,7600
7601,2018-03-17,2018-03-16,MIAMI_HEAT,LOS_ANGELES_LAKERS,92.0,91.0,7601,7601
7602,2018-03-17,2018-03-16,ATLANTA_HAWKS,MILWAUKEE_BUCKS,117.0,122.0,7602,7602
7603,2018-03-17,2018-03-16,HOUSTON_ROCKETS,NEW_ORLEANS_PELICANS,107.0,101.0,7603,7603
7604,2018-03-17,2018-03-16,INDIANA_PACERS,WASHINGTON_WIZARDS,102.0,109.0,7604,7604
7605,2018-03-17,2018-03-16,DALLAS_MAVERICKS,BROOKLYN_NETS,106.0,114.0,7605,7605
7606,2018-03-17,2018-03-16,CHARLOTTE_HORNETS,NEW_YORK_KNICKS,101.0,124.0,7606,7606
7607,2018-03-18,2018-03-17,CLEVELAND_CAVALIERS,CHICAGO_BULLS,114.0,109.0,7607,7607
7608,2018-03-18,2018-03-17,DENVER_NUGGETS,MEMPHIS_GRIZZLIES,94.0,101.0,7608,7608
7609,2018-03-18,2018-03-17,MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS,101.0,117.0,7609,7609
7610,2018-03-18,2018-03-17,SACRAMENTO_KINGS,UTAH_JAZZ,97.0,103.0,7610,7610
7611,2018-03-18,2018-03-17,GOLDEN_STATE_WARRIORS,PHOENIX_SUNS,124.0,109.0,7611,7611
7612,2018-03-18,2018-03-17,DETROIT_PISTONS,PORTLAND_TRAIL_BLAZERS,87.0,100.0,7612,7612
7613,2018-03-18,2018-03-17,OKLAHOMA_CITY_THUNDER,TORONTO_RAPTORS,132.0,125.0,7613,7613
7614,2018-03-18,2018-03-17,BOSTON_CELTICS,NEW_ORLEANS_PELICANS,89.0,108.0,7614,7614
7615,2018-03-18,2018-03-17,HOUSTON_ROCKETS,MINNESOTA_TIMBERWOLVES,129.0,120.0,7615,7615
7616,2018-03-19,2018-03-18,PORTLAND_TRAIL_BLAZERS,LOS_ANGELES_CLIPPERS,122.0,109.0,7616,7616
7617,2018-03-19,2018-03-18,MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS,117.0,124.0,7617,7617
7618,2018-03-19,2018-03-18,LOS_ANGELES_LAKERS,INDIANA_PACERS,100.0,110.0,7618,7618
7619,2018-03-19,2018-03-18,CHARLOTTE_HORNETS,PHILADELPHIA_76ERS,94.0,108.0,7619,7619
7620,2018-03-19,2018-03-18,MEMPHIS_GRIZZLIES,BROOKLYN_NETS,115.0,118.0,7620,7620
7621,2018-03-19,2018-03-18,DENVER_NUGGETS,MIAMI_HEAT,141.0,149.0,7621,7621
7622,2018-03-19,2018-03-18,CHICAGO_BULLS,NEW_YORK_KNICKS,92.0,110.0,7622,7622
7623,2018-03-20,2018-03-19,GOLDEN_STATE_WARRIORS,SAN_ANTONIO_SPURS,75.0,89.0,7623,7623
7624,2018-03-20,2018-03-19,DETROIT_PISTONS,SACRAMENTO_KINGS,106.0,90.0,7624,7624
7625,2018-03-20,2018-03-19,TORONTO_RAPTORS,ORLANDO_MAGIC,93.0,86.0,7625,7625
7626,2018-03-21,2018-03-20,OKLAHOMA_CITY_THUNDER,BOSTON_CELTICS,99.0,100.0,7626,7626
7627,2018-03-21,2018-03-20,LOS_ANGELES_CLIPPERS,MINNESOTA_TIMBERWOLVES,109.0,123.0,7627,7627
7628,2018-03-21,2018-03-20,DALLAS_MAVERICKS,NEW_ORLEANS_PELICANS,105.0,115.0,7628,7628
7629,2018-03-21,2018-03-20,ATLANTA_HAWKS,UTAH_JAZZ,99.0,94.0,7629,7629
7630,2018-03-21,2018-03-20,DETROIT_PISTONS,PHOENIX_SUNS,115.0,88.0,7630,7630
7631,2018-03-21,2018-03-20,HOUSTON_ROCKETS,PORTLAND_TRAIL_BLAZERS,115.0,111.0,7631,7631
7632,2018-03-21,2018-03-20,TORONTO_RAPTORS,CLEVELAND_CAVALIERS,129.0,132.0,7632,7632
7633,2018-03-21,2018-03-20,MEMPHIS_GRIZZLIES,PHILADELPHIA_76ERS,105.0,119.0,7633,7633
7634,2018-03-21,2018-03-20,CHARLOTTE_HORNETS,BROOKLYN_NETS,111.0,105.0,7634,7634
7635,2018-03-21,2018-03-20,NEW_YORK_KNICKS,MIAMI_HEAT,98.0,119.0,7635,7635
7636,2018-03-22,2018-03-21,DENVER_NUGGETS,CHICAGO_BULLS,135.0,102.0,7636,7636
7637,2018-03-22,2018-03-21,LOS_ANGELES_CLIPPERS,MILWAUKEE_BUCKS,127.0,120.0,7637,7637
7638,2018-03-22,2018-03-21,INDIANA_PACERS,NEW_ORLEANS_PELICANS,92.0,96.0,7638,7638
7639,2018-03-22,2018-03-21,WASHINGTON_WIZARDS,SAN_ANTONIO_SPURS,90.0,98.0,7639,7639
7640,2018-03-22,2018-03-21,MEMPHIS_GRIZZLIES,CHARLOTTE_HORNETS,79.0,140.0,7640,7640
7641,2018-03-22,2018-03-21,PHILADELPHIA_76ERS,ORLANDO_MAGIC,118.0,98.0,7641,7641
7642,2018-03-23,2018-03-22,DETROIT_PISTONS,HOUSTON_ROCKETS,96.0,100.0,7642,7642
7643,2018-03-23,2018-03-22,LOS_ANGELES_LAKERS,NEW_ORLEANS_PELICANS,125.0,128.0,7643,7643
7644,2018-03-23,2018-03-22,UTAH_JAZZ,DALLAS_MAVERICKS,119.0,112.0,7644,7644
7645,2018-03-23,2018-03-22,ATLANTA_HAWKS,SACRAMENTO_KINGS,90.0,105.0,7645,7645
7646,2018-03-23,2018-03-22,LOS_ANGELES_CLIPPERS,INDIANA_PACERS,104.0,109.0,7646,7646
7647,2018-03-23,2018-03-22,DENVER_NUGGETS,WASHINGTON_WIZARDS,108.0,100.0,7647,7647
7648,2018-03-23,2018-03-22,PHOENIX_SUNS,CLEVELAND_CAVALIERS,95.0,120.0,7648,7648
7649,2018-03-23,2018-03-22,MINNESOTA_TIMBERWOLVES,NEW_YORK_KNICKS,108.0,104.0,7649,7649
7650,2018-03-23,2018-03-22,BROOKLYN_NETS,TORONTO_RAPTORS,112.0,116.0,7650,7650
7651,2018-03-24,2018-03-23,MILWAUKEE_BUCKS,CHICAGO_BULLS,118.0,105.0,7651,7651
7652,2018-03-24,2018-03-23,MIAMI_HEAT,OKLAHOMA_CITY_THUNDER,99.0,105.0,7652,7652
7653,2018-03-24,2018-03-23,UTAH_JAZZ,SAN_ANTONIO_SPURS,120.0,124.0,7653,7653
7654,2018-03-24,2018-03-23,BOSTON_CELTICS,PORTLAND_TRAIL_BLAZERS,105.0,100.0,7654,7654
7655,2018-03-24,2018-03-23,ATLANTA_HAWKS,GOLDEN_STATE_WARRIORS,94.0,106.0,7655,7655
7656,2018-03-24,2018-03-23,MINNESOTA_TIMBERWOLVES,PHILADELPHIA_76ERS,108.0,120.0,7656,7656
7657,2018-03-24,2018-03-23,CHICAGO_BULLS,DETROIT_PISTONS,95.0,117.0,7657,7657
7658,2018-03-24,2018-03-23,PHOENIX_SUNS,ORLANDO_MAGIC,99.0,105.0,7658,7658
7659,2018-03-25,2018-03-24,NEW_ORLEANS_PELICANS,HOUSTON_ROCKETS,91.0,114.0,7659,7659
7660,2018-03-25,2018-03-24,LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES,100.0,93.0,7660,7660
7661,2018-03-25,2018-03-24,CHARLOTTE_HORNETS,DALLAS_MAVERICKS,102.0,98.0,7661,7661
7662,2018-03-25,2018-03-24,CLEVELAND_CAVALIERS,BROOKLYN_NETS,121.0,114.0,7662,7662
7663,2018-03-25,2018-03-24,SAN_ANTONIO_SPURS,MILWAUKEE_BUCKS,103.0,106.0,7663,7663
7664,2018-03-25,2018-03-24,MIAMI_HEAT,INDIANA_PACERS,107.0,113.0,7664,7664
7665,2018-03-25,2018-03-24,BOSTON_CELTICS,SACRAMENTO_KINGS,104.0,93.0,7665,7665
7666,2018-03-25,2018-03-24,LOS_ANGELES_CLIPPERS,TORONTO_RAPTORS,117.0,106.0,7666,7666
7667,2018-03-25,2018-03-24,NEW_YORK_KNICKS,WASHINGTON_WIZARDS,101.0,97.0,7667,7667
7668,2018-03-25,2018-03-24,PORTLAND_TRAIL_BLAZERS,OKLAHOMA_CITY_THUNDER,108.0,105.0,7668,7668
7669,2018-03-26,2018-03-25,ATLANTA_HAWKS,HOUSTON_ROCKETS,99.0,118.0,7669,7669
7670,2018-03-26,2018-03-25,UTAH_JAZZ,GOLDEN_STATE_WARRIORS,110.0,91.0,7670,7670
7671,2018-03-26,2018-03-25,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,128.0,137.0,7671,7671
7672,2018-03-26,2018-03-25,LOS_ANGELES_LAKERS,DETROIT_PISTONS,106.0,112.0,7672,7672
7673,2018-03-26,2018-03-25,DENVER_NUGGETS,PHILADELPHIA_76ERS,104.0,123.0,7673,7673
7674,2018-03-27,2018-03-26,MEMPHIS_GRIZZLIES,MINNESOTA_TIMBERWOLVES,101.0,93.0,7674,7674
7675,2018-03-27,2018-03-26,BOSTON_CELTICS,PHOENIX_SUNS,102.0,94.0,7675,7675
7676,2018-03-27,2018-03-26,SAN_ANTONIO_SPURS,WASHINGTON_WIZARDS,106.0,116.0,7676,7676
7677,2018-03-27,2018-03-26,DENVER_NUGGETS,TORONTO_RAPTORS,110.0,114.0,7677,7677
7678,2018-03-28,2018-03-27,CHICAGO_BULLS,HOUSTON_ROCKETS,86.0,118.0,7678,7678
7679,2018-03-28,2018-03-27,CLEVELAND_CAVALIERS,MIAMI_HEAT,79.0,98.0,7679,7679
7680,2018-03-28,2018-03-27,PORTLAND_TRAIL_BLAZERS,NEW_ORLEANS_PELICANS,107.0,103.0,7680,7680
7681,2018-03-28,2018-03-27,DALLAS_MAVERICKS,SACRAMENTO_KINGS,103.0,97.0,7681,7681
7682,2018-03-28,2018-03-27,INDIANA_PACERS,GOLDEN_STATE_WARRIORS,92.0,81.0,7682,7682
7683,2018-03-28,2018-03-27,MILWAUKEE_BUCKS,LOS_ANGELES_CLIPPERS,98.0,105.0,7683,7683
7684,2018-03-28,2018-03-27,CLEVELAND_CAVALIERS,CHARLOTTE_HORNETS,118.0,105.0,7684,7684
7685,2018-03-28,2018-03-27,BROOKLYN_NETS,ORLANDO_MAGIC,111.0,104.0,7685,7685
7686,2018-03-28,2018-03-27,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,101.0,118.0,7686,7686
7687,2018-03-29,2018-03-28,PORTLAND_TRAIL_BLAZERS,MEMPHIS_GRIZZLIES,103.0,108.0,7687,7687
7688,2018-03-29,2018-03-28,ATLANTA_HAWKS,MINNESOTA_TIMBERWOLVES,114.0,126.0,7688,7688
7689,2018-03-29,2018-03-28,BOSTON_CELTICS,UTAH_JAZZ,97.0,94.0,7689,7689
7690,2018-03-29,2018-03-28,LOS_ANGELES_CLIPPERS,PHOENIX_SUNS,111.0,99.0,7690,7690
7691,2018-03-29,2018-03-28,DALLAS_MAVERICKS,LOS_ANGELES_LAKERS,93.0,103.0,7691,7691
7692,2018-03-29,2018-03-28,WASHINGTON_WIZARDS,DETROIT_PISTONS,92.0,103.0,7692,7692
7693,2018-03-29,2018-03-28,CHICAGO_BULLS,MIAMI_HEAT,92.0,103.0,7693,7693
7694,2018-03-30,2018-03-29,OKLAHOMA_CITY_THUNDER,SAN_ANTONIO_SPURS,99.0,103.0,7694,7694
7695,2018-03-30,2018-03-29,INDIANA_PACERS,SACRAMENTO_KINGS,106.0,103.0,7695,7695
7696,2018-03-30,2018-03-29,MILWAUKEE_BUCKS,GOLDEN_STATE_WARRIORS,116.0,107.0,7696,7696
7697,2018-03-30,2018-03-29,CHICAGO_BULLS,ORLANDO_MAGIC,90.0,82.0,7697,7697
7698,2018-03-30,2018-03-29,PHILADELPHIA_76ERS,ATLANTA_HAWKS,101.0,91.0,7698,7698
7699,2018-03-31,2018-03-30,NEW_ORLEANS_PELICANS,CLEVELAND_CAVALIERS,102.0,107.0,7699,7699
