,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
43,2017-01-17,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2360,12,30,4,15,12,13,1,11,10,2,0,6,3,40,29.2,0
44,2017-01-18,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2202,14,25,4,11,6,6,0,6,8,0,2,2,2,38,32.1,21
45,2017-01-20,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2096,6,13,0,5,5,5,0,6,11,1,0,7,3,17,12.6,-20
46,2017-01-21,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2033,7,9,4,6,11,12,1,5,10,3,2,6,3,29,31.5,21
47,2017-01-23,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2373,6,10,2,4,12,14,0,8,12,3,1,11,3,26,22.9,5
48,2017-01-25,Team.HOUSTON_ROCKETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2221,6,18,2,11,16,19,0,6,12,1,1,7,3,30,22.3,-14
49,2017-01-27,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2349,16,28,6,11,13,14,1,12,13,2,1,5,4,51,46.9,13
50,2017-01-29,Team.HOUSTON_ROCKETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1909,3,17,2,10,7,7,1,4,8,3,0,8,5,15,4.8,-23
51,2017-01-31,Team.HOUSTON_ROCKETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1904,3,9,0,5,4,4,0,7,8,1,0,5,2,10,7.8,17
52,2017-02-02,Team.HOUSTON_ROCKETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2315,10,23,5,12,16,21,2,6,8,4,0,4,3,41,34.5,1
53,2017-02-03,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2622,13,33,5,13,11,14,1,11,9,1,1,2,4,42,31.3,-11
54,2017-02-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2160,6,21,3,10,10,14,1,5,13,3,0,4,1,25,21.0,18
55,2017-02-09,Team.HOUSTON_ROCKETS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2367,8,21,4,9,10,12,1,10,8,1,1,9,4,30,18.1,13
56,2017-02-11,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1753,9,17,8,15,14,16,1,5,8,0,0,8,2,40,29.9,26
57,2017-02-15,Team.HOUSTON_ROCKETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2503,10,21,4,10,14,16,3,9,12,0,1,4,5,38,34.4,-6
58,2017-02-23,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1781,3,9,1,6,6,6,0,4,14,3,0,4,1,13,17.5,27
59,2017-02-25,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2108,6,15,5,11,7,10,0,5,10,2,1,7,1,24,18.5,5
60,2017-02-27,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2343,5,17,1,9,14,17,1,6,12,2,0,2,2,25,24.0,-9
61,2017-03-01,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2133,7,15,4,9,8,8,0,3,9,1,0,7,4,26,17.9,0
62,2017-03-04,Team.HOUSTON_ROCKETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2180,9,15,6,10,9,13,1,6,11,2,0,5,2,33,30.9,13
63,2017-03-06,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2160,13,20,6,9,7,8,1,2,12,0,0,7,2,39,31.7,-3
64,2017-03-08,Team.HOUSTON_ROCKETS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,2224,10,22,0,8,15,16,0,4,6,2,1,6,1,35,24.9,1
65,2017-03-10,Team.HOUSTON_ROCKETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1996,6,16,3,9,4,5,0,7,13,3,0,6,3,19,16.8,18
66,2017-03-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2388,13,28,4,14,8,12,3,7,11,1,1,4,2,38,30.8,23
67,2017-03-15,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1870,6,12,1,6,5,7,3,9,13,2,0,9,2,18,17.3,10
68,2017-03-17,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2375,12,21,4,10,13,14,2,12,11,2,0,5,2,41,39.6,-12
69,2017-03-18,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2212,11,23,3,8,15,17,0,10,10,2,0,8,3,40,30.3,10
70,2017-03-20,Team.HOUSTON_ROCKETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2370,13,29,4,11,9,11,1,6,11,4,0,6,4,39,29.7,2
71,2017-03-24,Team.HOUSTON_ROCKETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2265,12,24,5,12,9,11,1,6,17,2,1,3,2,38,38.5,12
72,2017-03-26,Team.HOUSTON_ROCKETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2160,8,15,2,8,4,5,0,5,12,0,0,5,5,22,17.2,11
73,2017-03-28,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2272,5,20,1,9,13,13,3,8,13,1,0,6,1,24,20.2,-9
74,2017-03-30,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2192,11,30,2,13,6,7,2,6,4,1,0,6,2,30,13.2,-3
75,2017-03-31,Team.HOUSTON_ROCKETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2089,4,17,2,9,7,7,4,8,8,0,1,6,3,17,11.0,-14
76,2017-04-05,Team.HOUSTON_ROCKETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2316,8,19,4,10,11,15,0,7,10,1,3,4,3,31,26.3,4
77,2017-04-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,2253,10,25,7,19,6,7,2,7,12,0,1,1,4,33,29.1,8
78,2017-04-09,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2160,9,22,5,13,12,13,0,11,15,1,0,10,2,35,26.8,7
79,2017-04-10,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1462,2,9,1,6,9,14,1,6,6,1,0,5,5,14,7.2,-27
80,2017-04-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2095,8,13,5,10,6,8,1,9,12,4,1,4,3,27,31.6,19
0,2017-04-09,Team.PHOENIX_SUNS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,720,0,5,0,2,0,0,0,2,1,0,0,1,2,0,-4.0,-6
1,2017-04-11,Team.PHOENIX_SUNS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,668,1,2,0,0,1,2,3,1,0,0,0,1,0,3,3.0,0
0,2016-10-26,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1696,3,9,0,1,3,6,6,8,1,2,2,3,1,9,10.0,2
1,2016-10-29,Team.DENVER_NUGGETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1823,2,4,0,0,3,4,3,6,2,2,2,2,3,7,10.1,-5
2,2016-10-31,Team.DENVER_NUGGETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,909,1,3,0,0,4,4,1,4,0,0,1,0,0,6,6.9,2
3,2016-11-03,Team.DENVER_NUGGETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1147,4,4,0,0,0,0,1,4,1,1,1,2,2,8,8.3,-9
4,2016-11-05,Team.DENVER_NUGGETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,939,1,8,0,0,2,2,5,1,1,0,0,0,2,4,2.5,-9
5,2016-11-06,Team.DENVER_NUGGETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1426,2,4,0,0,8,12,5,6,1,1,1,2,3,12,12.9,7
6,2016-11-08,Team.DENVER_NUGGETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1678,2,4,0,1,1,2,2,9,1,0,1,0,2,5,7.3,1
7,2016-11-10,Team.DENVER_NUGGETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1820,4,9,0,0,0,0,6,5,1,2,0,1,1,8,10.3,-10
8,2016-11-12,Team.DENVER_NUGGETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1258,4,9,0,1,0,2,5,3,1,0,2,1,1,8,7.6,-14
9,2016-11-13,Team.DENVER_NUGGETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1660,5,10,0,0,8,9,8,6,1,1,3,1,2,18,22.0,-5
10,2016-11-16,Team.DENVER_NUGGETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1549,8,12,0,0,4,5,6,9,0,4,1,4,5,20,20.0,18
11,2016-11-18,Team.DENVER_NUGGETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1451,3,4,0,0,1,1,1,10,2,2,2,2,3,7,10.7,-3
12,2016-11-20,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1500,2,7,0,0,1,3,4,4,0,1,0,0,0,5,5.1,7
13,2016-11-22,Team.DENVER_NUGGETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,892,2,4,0,0,1,2,1,3,1,2,0,0,3,5,5.7,-10
14,2016-11-23,Team.DENVER_NUGGETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1301,3,7,0,0,2,2,5,5,0,1,0,0,4,8,8.7,-21
15,2016-11-25,Team.DENVER_NUGGETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1441,6,8,0,0,0,0,3,5,1,1,2,2,2,12,12.7,-6
16,2016-11-27,Team.DENVER_NUGGETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1672,4,8,0,0,6,7,2,7,1,1,0,1,3,14,12.6,13
17,2016-11-30,Team.DENVER_NUGGETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1644,4,8,0,0,2,4,3,5,3,1,3,2,2,10,11.2,-15
18,2016-12-02,Team.DENVER_NUGGETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1363,6,15,0,0,2,2,9,2,1,0,0,1,2,14,11.7,-13
19,2016-12-03,Team.DENVER_NUGGETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1721,4,8,0,0,2,3,2,4,0,0,1,1,1,10,7.5,6
20,2016-12-05,Team.DENVER_NUGGETS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,778,0,1,0,0,2,2,0,2,0,0,1,1,3,2,0.4,-7
21,2016-12-07,Team.DENVER_NUGGETS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,706,1,2,0,0,2,2,3,2,0,0,0,0,2,4,4.9,-5
22,2016-12-10,Team.DENVER_NUGGETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1421,9,10,0,0,1,3,3,7,1,0,0,2,2,19,16.9,2
23,2016-12-12,Team.DENVER_NUGGETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,456,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0.6,-2
24,2016-12-15,Team.DENVER_NUGGETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1536,3,5,0,0,5,6,2,7,0,1,2,2,4,11,10.6,-1
25,2016-12-17,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1733,10,11,0,0,5,10,5,2,2,0,3,2,4,25,23.3,16
26,2016-12-19,Team.DENVER_NUGGETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,598,0,1,0,0,0,2,0,3,0,0,0,2,4,0,-4.2,-10
27,2016-12-20,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1637,5,9,0,1,5,6,4,7,1,1,0,0,1,15,16.5,4
28,2016-12-23,Team.DENVER_NUGGETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1234,2,5,0,0,0,0,0,4,1,0,1,1,2,4,2.1,-3
29,2016-12-26,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1111,3,7,0,0,2,2,5,5,1,1,1,0,2,8,10.9,-17
30,2016-12-28,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,946,3,4,0,0,0,2,2,3,2,0,0,0,1,6,6.9,1
31,2016-12-30,Team.DENVER_NUGGETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,719,1,3,0,0,4,4,2,4,0,1,0,0,2,6,7.1,-6
32,2017-01-07,Team.DENVER_NUGGETS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1129,2,5,0,0,0,0,4,6,1,0,0,1,3,4,4.4,-3
33,2017-01-12,Team.DENVER_NUGGETS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,982,6,8,0,0,3,3,4,5,0,1,1,2,2,15,15.0,0
34,2017-01-16,Team.DENVER_NUGGETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1985,10,12,0,1,0,0,1,4,2,1,1,0,2,20,19.8,22
35,2017-01-17,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1804,9,10,0,0,2,4,1,6,2,1,0,1,1,20,19.3,11
36,2017-01-19,Team.DENVER_NUGGETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1490,2,7,0,0,1,2,3,6,1,0,0,2,1,5,2.7,-18
37,2017-01-21,Team.DENVER_NUGGETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1455,5,7,0,0,3,4,3,4,2,0,0,0,2,13,13.6,10
38,2017-01-22,Team.DENVER_NUGGETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,818,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.2,2
39,2017-01-24,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1672,4,8,0,0,3,6,2,5,1,0,0,0,1,11,9.0,3
40,2017-01-26,Team.DENVER_NUGGETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1280,5,8,0,0,5,5,4,2,0,1,0,1,1,15,14.4,2
41,2017-01-28,Team.DENVER_NUGGETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2199,6,9,0,0,9,11,3,11,2,2,2,0,3,21,25.3,21
42,2017-01-31,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1704,5,12,0,0,4,6,6,11,1,2,0,1,3,14,14.8,-11
43,2017-02-01,Team.DENVER_NUGGETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1652,5,6,0,0,1,1,5,6,1,1,0,3,5,11,10.8,-8
44,2017-02-03,Team.DENVER_NUGGETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1516,6,8,0,0,7,12,6,5,1,0,1,1,1,19,19.5,4
45,2017-02-04,Team.DENVER_NUGGETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,863,2,3,0,0,0,2,4,0,0,0,0,0,4,4,3.1,-7
46,2017-02-08,Team.DENVER_NUGGETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,592,0,2,0,0,1,2,1,1,1,0,0,0,1,1,0.5,-3
47,2017-02-23,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,837,1,7,0,0,0,0,3,1,1,0,1,3,2,2,-2.5,4
48,2017-02-24,Team.DENVER_NUGGETS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,941,3,4,0,0,3,4,2,4,0,0,0,0,1,9,9.2,4
49,2017-03-16,Team.DENVER_NUGGETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1078,5,9,0,0,2,3,2,4,1,0,0,0,1,12,10.2,23
50,2017-03-18,Team.DENVER_NUGGETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1387,5,7,0,0,1,2,3,5,2,1,0,0,1,11,13.3,-4
51,2017-03-20,Team.DENVER_NUGGETS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,600,2,6,0,0,1,1,3,0,0,0,0,4,2,5,-1.1,-7
52,2017-03-22,Team.DENVER_NUGGETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1131,8,15,0,0,1,1,4,5,1,2,0,0,2,17,15.9,15
53,2017-03-24,Team.DENVER_NUGGETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,938,3,6,0,1,3,3,1,2,0,0,0,0,0,9,7.3,2
54,2017-03-26,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1175,2,5,0,0,2,2,2,4,0,0,0,0,1,6,5.5,-23
55,2017-03-28,Team.DENVER_NUGGETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1074,4,8,0,0,0,0,6,8,0,1,1,1,3,8,10.1,3
56,2017-03-31,Team.DENVER_NUGGETS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1909,9,17,0,0,0,1,3,10,2,1,1,2,2,18,14.7,1
57,2017-04-02,Team.DENVER_NUGGETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1381,4,9,0,0,0,0,1,2,2,2,1,0,2,8,7.9,-8
58,2017-04-04,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,599,0,1,0,0,0,0,0,2,2,0,1,0,3,0,0.8,-2
59,2017-04-05,Team.DENVER_NUGGETS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,798,4,7,0,0,2,2,1,1,1,0,0,0,1,10,8.0,3
60,2017-04-07,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1006,3,5,0,0,1,3,1,5,1,1,0,2,2,7,5.0,1
0,2016-10-25,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,221,2,2,1,1,0,0,0,1,0,0,0,0,0,5,4.7,6
1,2016-10-29,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,715,1,4,1,2,0,0,1,2,0,0,2,2,1,3,0.9,-2
2,2016-10-30,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1038,2,3,2,3,0,0,1,0,0,0,1,0,2,6,5.3,7
3,2016-11-04,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,977,0,4,0,3,0,0,1,2,1,0,0,0,2,0,-1.6,8
4,2016-11-05,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,975,0,3,0,2,0,0,0,1,0,0,1,1,1,0,-2.5,-5
5,2016-11-09,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,570,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.1,-5
6,2016-11-11,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,2
7,2016-11-14,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7,0
8,2016-11-16,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1027,2,5,2,5,1,2,1,1,3,0,2,0,3,7,7.2,3
9,2016-11-18,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,406,1,2,1,2,0,0,0,1,0,0,0,0,2,3,1.5,-9
10,2016-11-21,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1178,1,3,1,3,0,0,1,1,0,0,0,0,0,3,2.3,-5
11,2016-11-23,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,650,4,4,3,3,0,0,0,0,0,0,1,2,0,11,8.5,-4
12,2016-11-25,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1388,6,8,3,5,0,0,0,2,0,1,0,0,0,15,13.4,8
13,2016-11-26,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,686,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0.3,4
14,2016-11-29,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,362,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.4,-2
15,2016-11-30,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,920,2,2,1,1,2,2,0,0,0,0,0,0,1,7,6.0,7
16,2016-12-05,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,483,0,3,0,3,1,2,0,1,1,0,0,1,4,1,-3.1,-2
17,2016-12-06,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,-4
18,2016-12-10,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1282,1,4,0,3,3,3,0,6,0,2,2,0,2,5,7.0,21
19,2016-12-14,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,882,1,3,1,3,0,0,0,1,4,0,0,0,1,3,4.0,4
20,2016-12-15,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-2
21,2016-12-18,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,696,0,3,0,2,0,0,2,1,1,0,0,1,0,0,-0.7,-4
22,2016-12-20,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,149,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.7,0
23,2016-12-23,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4
24,2016-12-25,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,143,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3,3
25,2016-12-28,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,193,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-2.2,5
26,2016-12-30,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,175,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3,-2
27,2017-01-03,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,483,2,3,1,2,0,0,0,2,1,0,2,1,0,5,5.4,-4
28,2017-01-05,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,6
29,2017-01-07,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1101,5,6,4,5,7,8,0,1,2,1,0,0,2,21,20.3,19
30,2017-01-10,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1134,4,7,3,6,0,0,0,0,2,0,1,2,2,11,7.0,8
31,2017-01-12,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,667,2,5,1,4,0,0,0,3,2,0,0,0,3,5,3.4,7
32,2017-01-14,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,255,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1.7,3
33,2017-01-17,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-6
34,2017-01-19,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,913,1,2,1,2,1,2,0,2,2,0,0,0,2,4,3.8,-6
35,2017-01-23,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,736,3,5,2,4,3,3,0,2,2,0,0,0,5,11,8.7,8
36,2017-01-24,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,904,4,6,2,4,2,2,0,0,2,1,0,0,0,12,11.8,2
37,2017-01-27,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1184,6,9,5,7,0,0,0,1,0,1,1,0,2,17,14.3,-14
38,2017-01-29,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,1013,2,5,1,3,1,1,0,3,1,0,2,0,2,6,5.5,-3
39,2017-01-31,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1405,1,6,0,4,0,1,2,3,1,1,1,1,0,2,1.5,21
40,2017-02-02,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1802,5,14,2,8,0,0,2,4,3,2,0,2,2,12,8.1,19
