,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
49,2017-01-26,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2131,8,18,0,2,0,0,0,5,4,1,0,3,3,16,7.7,-2
50,2017-01-31,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1289,3,7,0,1,0,0,0,3,2,1,0,3,1,6,2.2,-15
51,2017-02-02,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1725,9,13,2,6,0,0,0,2,1,0,0,0,1,20,15.4,-4
52,2017-02-03,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1302,1,7,0,3,0,0,1,0,1,3,1,1,1,2,1.2,-4
53,2017-02-06,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1764,5,13,0,2,2,2,1,6,2,0,0,1,4,12,6.2,6
54,2017-02-08,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1323,3,10,0,3,6,7,0,1,0,2,0,3,3,12,3.9,-22
55,2017-02-10,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1281,4,9,3,6,0,0,0,0,4,1,0,1,4,11,7.5,-2
56,2017-02-14,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,1698,4,8,0,1,1,2,1,6,2,1,1,3,3,9,6.0,5
57,2017-02-15,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1780,6,12,2,5,1,3,0,3,0,1,0,3,3,15,5.9,-9
58,2017-02-24,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1753,6,17,2,8,0,2,0,5,5,4,0,3,1,14,9.3,1
59,2017-02-26,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1637,8,16,1,3,2,2,0,2,2,0,0,2,0,19,11.0,-19
60,2017-02-28,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2011,7,14,1,4,1,1,0,3,3,1,0,3,5,16,8.0,-7
61,2017-03-03,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1782,7,19,1,8,5,5,0,4,3,3,0,3,2,20,12.0,-4
62,2017-03-05,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1434,4,9,0,2,6,6,0,2,3,1,0,3,0,14,10.0,-17
63,2017-03-07,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2065,9,17,4,8,0,0,1,0,2,0,0,2,2,22,13.0,-6
64,2017-03-09,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2100,7,18,1,6,4,5,0,2,3,2,0,1,2,19,11.7,9
65,2017-03-12,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2021,10,16,0,2,10,11,2,4,8,1,1,2,0,30,30.3,6
66,2017-03-13,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1980,7,18,3,7,2,3,0,2,3,0,0,3,1,19,8.1,-21
67,2017-03-15,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2357,7,19,1,6,3,4,0,2,3,2,0,3,1,18,8.4,-23
68,2017-03-17,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2252,8,20,4,11,1,1,1,4,2,1,1,3,2,21,11.4,-9
69,2017-03-19,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2466,8,18,2,7,1,1,2,1,6,0,0,2,3,19,12.3,-9
70,2017-03-21,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2184,1,9,0,4,3,3,0,3,5,0,0,2,4,5,-0.1,-27
71,2017-03-24,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2834,13,20,8,10,1,1,0,2,5,0,0,1,3,35,28.1,17
72,2017-03-26,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2222,4,16,1,4,1,2,0,7,6,0,0,3,1,10,2.9,-18
73,2017-03-28,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2363,10,19,2,5,0,0,2,2,3,0,0,2,1,22,14.4,0
74,2017-03-30,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2372,6,13,4,8,2,2,0,3,7,0,0,4,1,18,12.7,-18
75,2017-04-01,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1848,3,12,1,5,0,0,0,0,3,0,0,0,3,7,0.7,-30
76,2017-04-02,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2071,3,12,1,5,0,0,1,2,4,0,0,2,1,7,1.5,5
77,2017-04-05,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1691,7,17,1,5,2,2,1,5,2,0,0,5,2,17,5.7,1
78,2017-04-07,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1809,5,12,2,6,0,0,0,3,6,0,0,1,0,12,9.7,12
79,2017-04-09,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1871,7,13,1,4,2,2,0,4,3,0,0,2,2,17,11.2,-1
80,2017-04-11,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1504,5,8,3,5,2,2,0,3,3,1,0,2,1,15,13.0,-5
81,2017-04-12,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1927,8,16,1,6,0,3,0,3,2,1,0,1,2,17,9.3,-23
0,2016-10-27,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1369,8,13,3,5,2,2,1,1,1,0,0,0,0,21,16.8,23
1,2016-10-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1140,3,11,1,6,0,1,0,3,1,1,0,0,0,7,2.7,13
2,2016-10-31,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,757,2,6,0,3,1,3,1,1,0,0,0,1,1,5,0.4,2
3,2016-11-02,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1244,8,10,5,7,5,7,0,0,1,0,1,3,0,26,19.8,7
4,2016-11-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1699,3,7,0,3,4,4,0,4,3,1,0,1,3,10,8.4,-1
5,2016-11-05,Team.ATLANTA_HAWKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1110,1,5,0,2,1,2,0,1,2,0,0,0,2,3,0.4,-9
6,2016-11-08,Team.ATLANTA_HAWKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1728,3,11,1,7,1,2,1,1,2,0,0,1,0,8,2.5,12
7,2016-11-09,Team.ATLANTA_HAWKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1165,5,9,1,3,0,0,0,3,2,0,0,0,1,11,8.6,12
8,2016-11-12,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1095,7,13,5,10,1,2,0,3,1,0,0,1,0,20,13.9,16
9,2016-11-15,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1462,6,10,1,4,2,3,1,1,1,2,0,0,0,15,13.7,1
10,2016-11-16,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1269,4,7,1,4,4,6,0,1,3,0,0,0,0,13,11.3,5
11,2016-11-18,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1350,4,9,1,4,0,0,0,3,0,0,0,0,0,9,5.2,-4
12,2016-11-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1339,5,8,2,3,0,0,0,1,2,0,0,1,0,12,9.1,2
13,2016-11-22,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1109,4,7,2,3,0,0,0,1,1,0,1,1,1,10,7.0,0
14,2016-11-23,Team.ATLANTA_HAWKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1315,0,6,0,2,0,0,0,1,3,0,1,1,1,0,-2.5,13
15,2016-11-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1050,1,5,0,2,0,0,0,1,1,0,0,2,2,2,-2.9,-7
16,2016-11-27,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,800,3,6,1,3,0,1,1,0,0,0,1,1,1,7,3.6,-3
17,2016-11-28,Team.ATLANTA_HAWKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,856,3,8,1,6,3,4,0,1,0,1,0,0,1,10,6.1,-6
18,2016-11-30,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1558,9,17,2,7,1,2,0,1,3,1,0,1,4,21,13.1,-2
19,2016-12-02,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1642,5,14,0,6,1,2,0,2,2,1,0,0,1,11,5.4,-6
20,2016-12-03,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1366,6,10,3,6,0,2,0,1,1,1,1,2,2,15,9.5,-23
21,2016-12-05,Team.ATLANTA_HAWKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1558,4,9,1,5,3,3,0,3,3,0,0,1,1,12,8.9,-1
22,2016-12-07,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1303,3,9,1,3,0,0,0,0,2,1,0,2,3,7,1.1,-4
23,2016-12-09,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1842,6,17,3,9,3,5,2,2,4,1,0,3,0,18,10.5,9
24,2016-12-13,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1820,4,12,1,6,3,3,1,2,2,0,0,0,2,12,7.1,2
25,2016-12-16,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2162,5,16,1,5,3,3,0,1,3,3,0,3,2,14,6.4,-5
26,2016-12-17,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2000,7,17,4,9,3,6,0,4,4,0,1,0,1,21,15.0,5
27,2016-12-19,Team.ATLANTA_HAWKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1321,3,7,1,3,0,0,0,2,1,1,0,3,4,7,1.0,-2
28,2016-12-21,Team.ATLANTA_HAWKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,63,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,7
29,2016-12-28,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,808,0,7,0,2,0,0,1,2,0,0,0,0,2,0,-4.4,-1
30,2016-12-30,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1001,2,8,0,3,0,0,1,1,0,0,0,2,1,4,-2.2,9
31,2017-01-01,Team.ATLANTA_HAWKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1878,11,13,6,7,1,2,1,4,1,0,0,1,2,29,24.7,14
32,2017-01-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1263,5,9,2,4,0,0,0,2,2,0,0,2,0,12,7.7,-1
33,2017-01-05,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1540,5,12,4,7,0,0,0,6,0,1,0,0,0,14,10.4,7
34,2017-01-07,Team.ATLANTA_HAWKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1832,7,13,5,8,3,4,0,2,3,0,0,2,2,22,15.2,5
35,2017-01-10,Team.ATLANTA_HAWKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1341,3,9,1,3,2,4,0,2,4,1,2,0,1,9,8.5,18
36,2017-01-13,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1719,9,17,3,7,2,3,1,1,2,3,1,1,2,23,18.6,4
37,2017-01-15,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1432,3,7,0,3,0,0,0,2,1,1,0,1,2,6,2.8,14
38,2017-01-16,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,2088,9,16,2,7,0,0,1,2,4,1,0,1,2,20,15.7,2
39,2017-01-18,Team.ATLANTA_HAWKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1116,4,8,2,4,0,0,0,1,0,0,0,0,0,10,6.3,-23
40,2017-01-20,Team.ATLANTA_HAWKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1274,4,10,1,3,0,0,0,3,3,3,0,2,0,9,7.6,16
41,2017-01-21,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1641,5,14,2,7,0,0,2,1,6,2,0,4,0,12,8.1,14
42,2017-01-23,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1394,1,6,0,4,1,2,0,2,4,1,0,1,1,3,1.8,-7
43,2017-01-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1970,6,11,4,6,1,1,0,2,5,0,0,2,3,17,12.6,17
44,2017-01-27,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1346,4,11,2,4,2,2,1,3,0,1,0,2,2,12,5.7,-5
45,2017-01-29,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,3472,5,20,0,9,9,12,0,5,8,1,0,1,4,19,11.3,5
46,2017-02-01,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1561,2,9,2,5,4,4,0,4,2,0,0,0,0,10,7.1,-16
47,2017-02-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1989,12,18,4,9,5,7,0,6,3,0,1,3,2,33,25.2,15
48,2017-02-04,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1626,8,14,3,6,2,2,0,5,2,2,0,1,0,21,18.3,26
49,2017-02-06,Team.ATLANTA_HAWKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1724,4,9,1,2,5,6,0,3,3,1,0,3,1,14,9.5,-12
50,2017-02-08,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2260,6,15,2,7,0,0,1,1,6,1,0,0,1,14,11.7,10
51,2017-02-10,Team.ATLANTA_HAWKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,2166,9,17,3,9,7,8,0,4,2,0,0,2,2,28,19.1,9
52,2017-02-13,Team.ATLANTA_HAWKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2593,8,19,4,9,5,5,0,7,4,1,0,1,1,25,19.4,19
53,2017-02-15,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1688,5,11,1,4,0,0,1,2,3,0,0,2,0,11,6.7,-18
54,2017-02-24,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1523,3,13,3,6,2,2,0,2,0,0,1,1,1,11,3.0,-21
55,2017-02-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,1988,6,11,2,6,1,2,1,2,0,1,0,3,2,15,7.8,-24
56,2017-02-27,Team.ATLANTA_HAWKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1602,4,10,2,7,0,0,0,4,1,1,1,1,1,10,6.8,17
57,2017-03-01,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1324,4,9,1,4,1,2,0,3,0,1,0,1,0,10,5.8,0
58,2017-03-03,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2117,13,20,5,9,5,6,1,1,2,0,0,1,0,36,28.2,15
59,2017-03-05,Team.ATLANTA_HAWKS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2090,9,16,4,7,2,2,1,3,2,1,0,1,2,24,18.6,7
60,2017-03-06,Team.ATLANTA_HAWKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2000,7,15,1,6,4,6,2,2,5,2,0,5,3,19,11.8,-1
61,2017-03-08,Team.ATLANTA_HAWKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1769,5,11,1,2,5,5,1,5,0,2,0,2,1,16,12.1,7
62,2017-03-10,Team.ATLANTA_HAWKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2065,8,13,3,5,1,1,1,1,6,2,0,3,2,20,17.5,8
63,2017-03-11,Team.ATLANTA_HAWKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1272,3,5,2,3,0,0,1,2,1,1,0,0,1,8,8.3,11
64,2017-03-13,Team.ATLANTA_HAWKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1720,6,14,3,7,2,2,0,2,4,2,1,1,1,17,14.3,2
65,2017-03-16,Team.ATLANTA_HAWKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1799,6,14,2,9,4,5,0,4,3,1,0,1,0,18,13.5,-7
66,2017-03-18,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1763,6,16,2,6,8,9,1,1,2,1,0,3,0,22,13.2,-5
67,2017-03-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1995,5,11,1,5,0,0,0,1,2,0,0,2,1,11,4.6,-11
68,2017-03-22,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2186,9,16,3,8,8,9,2,0,3,2,1,0,4,29,25.6,5
69,2017-03-24,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2380,8,17,3,7,6,6,1,1,4,0,1,2,3,25,17.6,2
70,2017-03-26,Team.ATLANTA_HAWKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,2359,5,16,1,6,5,6,1,3,3,2,0,4,3,16,6.9,-16
71,2017-03-28,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1943,1,9,0,4,0,0,0,3,3,0,0,1,2,2,-2.7,-10
72,2017-03-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2196,7,14,2,6,3,4,1,2,1,0,0,1,1,19,12.2,3
73,2017-04-01,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2203,6,16,3,6,5,5,1,4,5,0,0,2,2,20,13.8,-10
74,2017-04-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,2151,5,10,1,3,3,4,0,6,1,0,0,5,2,14,5.3,-12
75,2017-04-06,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,2399,10,17,2,3,1,3,1,4,5,1,0,3,5,23,15.7,0
76,2017-04-07,Team.ATLANTA_HAWKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1583,9,14,4,9,0,0,0,2,5,1,0,0,0,22,20.9,4
77,2017-04-09,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2216,7,15,1,4,6,8,1,8,4,0,0,0,1,21,18.0,4
78,2017-04-11,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1369,3,7,1,4,2,2,0,5,3,0,0,1,1,9,7.5,13
0,2016-10-26,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1911,0,2,0,0,1,4,2,5,3,2,1,0,3,1,4.9,10
1,2016-10-28,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2385,3,4,1,1,2,2,0,11,0,5,1,1,5,9,13.4,1
2,2016-10-30,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1803,4,7,0,3,0,2,0,5,3,1,1,0,0,8,9.2,9
3,2016-11-02,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1414,1,5,0,1,0,2,2,2,0,1,1,1,2,2,0.0,-1
4,2016-11-03,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1086,1,6,0,2,0,0,1,2,0,0,0,2,3,2,-3.7,-6
5,2016-11-05,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1513,3,6,2,3,1,2,0,1,0,0,1,0,2,9,5.8,22
6,2016-11-07,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1828,2,4,0,0,1,2,1,4,2,3,0,1,0,5,7.9,16
7,2016-11-09,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1367,3,7,1,2,0,0,0,1,0,0,1,1,2,7,2.5,-10
8,2016-11-11,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2069,5,10,3,6,0,0,3,6,2,1,1,2,4,13,11.4,-8
9,2016-11-13,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1933,6,11,2,6,0,3,2,1,0,1,4,0,3,14,11.8,11
10,2016-11-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1734,2,3,0,1,0,1,0,4,0,0,0,1,1,4,2.1,-2
11,2016-11-16,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1914,2,11,0,5,0,0,1,6,3,1,1,1,2,4,1.6,2
12,2016-11-18,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1579,4,9,0,2,0,2,3,3,2,3,0,0,6,8,7.5,14
13,2016-11-20,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2158,2,5,2,4,0,0,1,5,1,1,1,0,3,6,6.7,-27
14,2016-11-22,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1604,2,5,1,3,0,2,1,2,1,2,2,0,1,5,6.5,0
15,2016-11-23,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,2110,4,7,1,4,1,2,1,4,1,1,2,0,4,10,9.7,-2
16,2016-11-25,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2094,4,6,0,2,0,1,1,1,1,1,0,0,3,8,6.5,9
17,2016-11-26,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1813,2,4,0,1,0,0,0,1,2,0,0,0,0,4,3.7,13
18,2016-11-28,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1887,4,8,2,4,0,0,1,2,1,1,2,0,4,10,8.8,3
19,2016-11-30,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2101,4,6,2,3,0,0,0,5,0,2,2,1,4,10,9.7,12
20,2016-12-04,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2204,6,8,1,2,0,1,1,4,2,1,2,1,3,13,12.9,7
21,2016-12-05,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2256,1,4,0,2,2,2,0,3,0,0,1,2,4,4,-0.4,4
22,2016-12-09,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,2217,3,7,2,5,1,4,1,7,3,2,1,0,4,9,10.1,-4
23,2016-12-11,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1962,2,7,0,4,0,0,1,4,0,1,2,1,2,4,2.4,-5
24,2016-12-13,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1868,3,7,1,3,0,0,1,2,1,2,1,2,1,7,5.6,-12
25,2016-12-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1891,0,3,0,3,0,0,1,4,1,0,0,0,2,0,-0.3,-11
26,2016-12-17,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2094,4,7,1,2,2,4,0,1,0,3,0,0,3,11,9.0,16
27,2016-12-19,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2394,5,14,3,9,1,2,2,3,1,1,0,3,1,14,6.4,-10
